land,iso2,year,value,type,country
Vereinigte Staaten,US,2022,0.0764911390221841,Herstellung von Waren,United States
EU-14,EU14,2022,0.415343624307754,Herstellung von Waren,EU-14
EU-27,EU27_2020,2022,0.531521144951822,Herstellung von Waren,EU-27
HP,HP,2022,0.663823857215152,Herstellung von Waren,HP
Belgien,BE,2023,0.0129381207970227,Herstellung von Waren,Belgium
Bulgarien,BG,2023,0.00379572251621338,Herstellung von Waren,Bulgaria
Tschechische Republik,CZ,2023,0.0223519302271891,Herstellung von Waren,Czechia
Dänemark,DK,2023,0.00484408519325038,Herstellung von Waren,Denmark
Deutschland,DE,2023,0.217179335416848,Herstellung von Waren,Germany
Estland,EE,2023,0.000718912724941031,Herstellung von Waren,Estonia
Irland,IE,2023,0.00862344796175676,Herstellung von Waren,Ireland
Griechenland,EL,2023,0.00289639275160334,Herstellung von Waren,Greece
Spanien,ES,2023,0.0194608999101902,Herstellung von Waren,Spain
Frankreich,FR,2023,0.0397184168194637,Herstellung von Waren,France
Kroatien,HR,2023,0.00505522947527062,Herstellung von Waren,Croatia
Italien,IT,2023,0.068560738244867,Herstellung von Waren,Italy
Zypern,CY,2023,0.000185367542543811,Herstellung von Waren,Cyprus
Lettland,LV,2023,0.000628210933311951,Herstellung von Waren,Latvia
Litauen,LT,2023,0.00146894536494664,Herstellung von Waren,Lithuania
Luxemburg,LU,2023,0.00122362596777634,Herstellung von Waren,Luxembourg
Ungarn,HU,2023,0.020596798486193,Herstellung von Waren,Hungary
Niederlande,NL,2023,0.0192136186581252,Herstellung von Waren,Netherlands
Polen,PL,2023,0.0291964677059993,Herstellung von Waren,Poland
Portugal,PT,2023,0.00362167443291558,Herstellung von Waren,Portugal
Rumänien,RO,2023,0.0133721482469909,Herstellung von Waren,Romania
Slowenien,SI,2023,0.00750771107259719,Herstellung von Waren,Slovenia
Slowakei,SK,2023,0.0113000763478711,Herstellung von Waren,Slovakia
Finnland,FI,2023,0.005633145147592,Herstellung von Waren,Finland
Schweden,SE,2023,0.0114301230063431,Herstellung von Waren,Sweden
Großbritannien,UK,2023,0.0229700054428467,Herstellung von Waren,United Kingdom
Norwegen,NO,2023,0.0035369872851085,Herstellung von Waren,Norway
Kanada,CA,2023,0.00857586573958299,Herstellung von Waren,Canada
Japan,JP,2023,0.0207287147736076,Herstellung von Waren,Japan
Vereinigte Staaten,US,2023,0.0764911390221841,Herstellung von Waren,United States
EU-14,EU14,2023,0.415343624307754,Herstellung von Waren,EU-14
EU-27,EU27_2020,2023,0.531521144951822,Herstellung von Waren,EU-27
HP,HP,2023,0.663823857215152,Herstellung von Waren,HP
